CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
3073,Anthony Giles,hcastillo@example.net,60,Male,Lake Stevenhaven,2,Electronics,Mobile Phones,979.65,9.91,9x1x47,3073,01-18-2023,£1152.86,Standard,Shipped,3073,113,454,2021-08-31,328,North Jenniferburgh,10835,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2673,Sydney Gordon,rpennington@example.org,41,Male,Charleschester,0,Electronics,Smart Watches,235.73,4.71,32x32x40,2673,2022-08-23,£1343.36,Standard,Cancelled,2673,970,147,2020-09-13,395,North Michael,18251,2,Miller-Pearson,Clarkmouth,9.83
4119,Aaron Bishop,foxwilliam@example.net,30,Male,Cabreraland,9,Furniture,Beds,354.01,45.07,35x47x10,4119,2021-02-15,€635.56,Standard,Shipped,4119,425,207,2020-12-31,471,Mistyhaven,18512,9,Johnson-Rodriguez,Katherineborough,7.81
6020,Karen Ramsey,fordwilliam@example.org,58,Female,East Mistyland,8,Clothing,Shoes,140.18,36.59,10x2x11,6020,2020-10-25,$1056.6,Express,Pending,6020,279,34,2021-01-26,134,Juliestad,9919,3,Johnson-Rodriguez,Katherineborough,7.4
2752,Michelle Roth,hernandezlance@example.com,41,Male,Emilystad,3,Furniture,Cabinets,133.62,16.43,29x44x34,2752,2022-02-28,$1981.92,Express,Shipped,2752,909,32,2020-10-06,109,Kennethshire,9152,2,Miller-Pearson,Clarkmouth,9.83
8170,John Morales,todderic@example.net,54,Female,Kramerland,10,Electronics,Laptops,849.07,47.5,18x14x20,8170,25/04/2023,€446.7,Two-day,Delivered,8170,289,215,2020-12-03,216,Port Christopher,13146,2,Miller-Pearson,Clarkmouth,9.83
8427,David Garrett,pmontoya@example.org,33,Female,Jessicamouth,12,Clothing,Dresses,307.08,47.75,47x46x30,8427,09-17-2020,$623.27,Standard,Cancelled,8427,225,250,2021-06-09,461,North Monicastad,19832,0,Johnson-Rodriguez,Port Robynmouth,
7234,Andrew Hunt,newtonphyllis@example.net,69,Female,Lake Jerryfurt,13,Electronics,Headphones,643.43,21.86,25x41x43,7234,2023-01-15,$1211.55,Standard,Cancelled,7234,74,139,2021-12-21,382,East Frank,6029,6,Morgan LLC,New Marktown,2.48
8663,Kelsey Turner,jacksonreginald@example.net,56,Male,New Brentville,6,Furniture,Chairs,529.46,36.99,27x1x7,8663,01-31-2022,£2425.76,Two-day,Pending,8663,202,476,2021-12-01,326,Port Jackson,14224,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8044,Justin Strong,nicole86@example.org,55,Male,Holmesshire,0,Electronics,Smart Watches,150.22,6.92,21x35x42,8044,2021-12-27,£979.8,Express,Shipped,8044,603,83,2022-06-11,387,West Josephtown,10216,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4045,David Wang,chavezrachel@example.org,49,Female,Jessicaside,3,Furniture,Cabinets,636.94,34.72,16x11x27,4045,10-31-2022,€1378.68,Standard,Delivered,4045,378,192,2021-05-21,304,Shannonbury,14107,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7362,Adam Carter,ymontes@example.com,66,Male,North Katherineport,1,Electronics,Cameras,763.17,14.55,10x7x6,7362,12-14-2022,€1508.94,Express,Shipped,7362,116,321,2021-11-08,385,East Dawn,13035,9,Johnson-Rodriguez,Katherineborough,7.81
628,Samantha Kelly,adampotter@example.com,30,Male,Anthonyberg,10,Electronics,Laptops,552.01,12.29,11x32x10,628,25/10/2021,€1838.75,Two-day,Pending,628,891,72,2021-07-06,139,Lake Craig,7278,2,Miller-Pearson,Clarkmouth,9.83
7568,Mike Shaw,dakota19@example.com,45,Female,Scotthaven,48,Clothing,Jeans,205.3,18.69,1x37x24,7568,05-26-2023,$518.73,Standard,Pending,7568,59,315,2021-03-14,302,Nathanland,17898,7,Miller Group,Clarkmouth,6.56
9102,Walter Reynolds,andersontrevor@example.org,66,Female,Watsonchester,3,Furniture,Cabinets,458.53,8.12,44x2x7,9102,2021-04-08,$587.33,Two-day,Pending,9102,830,271,2022-06-27,390,North Leah,16544,7,Miller Group,Clarkmouth,6.56
7491,Adrienne Golden,george69@example.org,38,Female,Shahchester,10,Electronics,Laptops,773.43,32.46,24x40x34,7491,2022-05-16,€1479.78,Two-day,Cancelled,7491,892,218,2022-01-25,192,New Kyle,13661,9,Johnson-Rodriguez,Katherineborough,7.81
3642,Danielle Shepherd,amendoza@example.net,51,Male,Angelastad,1,Electronics,Cameras,472.15,15.58,26x45x10,3642,2023-04-18,$1314.72,Express,Pending,3642,952,356,2021-06-05,56,South Kristinmouth,14672,6,Morgan LLC,New Marktown,2.48
5421,Heather Burns,cerickson@example.com,51,Male,East Jasminetown,21,Furniture,Sofas,321.66,35.17,4x46x1,5421,09-04-2022,$76.16,Express,Shipped,5421,934,123,2021-09-23,110,West Angel,6892,8,Parks-Gallegos,Jenkinsside,6.82
2748,Mary Reynolds,maymary@example.com,60,Female,West Reneemouth,10,Electronics,Laptops,848.57,11.68,36x13x3,2748,14/11/2020,€3289.8,Standard,Cancelled,2748,994,84,2022-03-13,467,Christopherville,15557,3,Johnson-Rodriguez,Katherineborough,7.4
9375,Justin Davenport,albertcarson@example.com,23,Male,Loganton,2,Electronics,Mobile Phones,752.84,22.75,44x28x16,9375,06-30-2023,€884.26,Two-day,Cancelled,9375,957,47,2021-02-04,34,Port Amyville,13846,3,Johnson-Rodriguez,Katherineborough,7.4
6098,Carlos Sanders,luisross@example.com,68,Male,East Teresa,48,Clothing,Jeans,602.91,46.59,27x37x6,6098,08-22-2023,€3755.2,Express,Pending,6098,211,143,2021-08-24,225,West Edwardville,19755,8,Parks-Gallegos,Jenkinsside,6.82
9839,Kristine Perez,donaldturner@example.net,41,Male,New Christopherborough,48,Clothing,Jeans,40.34,18.05,18x44x13,9839,02/07/2021,$2265.6,Express,Shipped,9839,884,46,2020-11-27,65,Kathrynfort,14307,0,Johnson-Rodriguez,Port Robynmouth,
1524,Linda Richardson,murillorobert@example.com,49,Male,Mezatown,6,Furniture,Chairs,551.44,22.21,8x9x35,1524,12-25-2022,£122.93,Two-day,Cancelled,1524,623,257,2022-03-12,60,West Matthewhaven,10727,5,Morgan LLC,Port Robynmouth,1.23
9526,Brandon Sloan,jack16@example.org,38,Male,Collierborough,1,Electronics,Cameras,427.82,48.83,24x47x35,9526,2023-07-30,£2546.43,Standard,Shipped,9526,246,193,2021-04-21,319,Lake Nicolebury,8097,3,Johnson-Rodriguez,Katherineborough,7.4
8160,Bryan Mosley,bmelendez@example.org,20,Male,Garciaborough,9,Furniture,Beds,346.54,22.51,7x2x29,8160,06-07-2021,$3310.28,Standard,Cancelled,8160,699,492,2020-12-29,482,Mendezside,18674,8,Parks-Gallegos,Jenkinsside,6.82
9247,Heather Nash,lcamacho@example.net,68,Male,Lake Justinton,13,Electronics,Headphones,437.89,45.95,50x23x32,9247,14/02/2023,€4859.95,Express,Delivered,9247,821,189,2020-11-30,257,Hawkinsshire,16821,2,Miller-Pearson,Clarkmouth,9.83
5097,Taylor Gutierrez,rachel68@example.com,22,Male,Michaelport,9,Furniture,Beds,497.88,22.83,18x26x43,5097,27/06/2022,$603.6,Express,Pending,5097,734,336,2021-06-20,351,Tylerland,17744,8,Parks-Gallegos,Jenkinsside,6.82
8584,Michael Rubio,colleen33@example.net,24,Male,Randyside,8,Clothing,Shoes,169.18,22.52,8x23x44,8584,13/04/2023,€275.73,Express,Cancelled,8584,530,487,2020-12-14,20,Thompsonstad,11837,2,Miller-Pearson,Clarkmouth,9.83
8014,Allison Smith,timothy71@example.net,67,Male,New Juliaview,13,Electronics,Headphones,302.07,31.29,5x31x3,8014,2022-09-18,$1492.5,Standard,Delivered,8014,717,366,2022-08-11,179,Morrisbury,15218,9,Johnson-Rodriguez,Katherineborough,7.81
6062,Christopher Barry,uherrera@example.net,22,Male,Corychester,2,Electronics,Mobile Phones,935.2,14.26,50x38x10,6062,2022-08-26,€206.52,Standard,Cancelled,6062,484,82,2021-11-28,8,New Mariafort,18377,6,Morgan LLC,New Marktown,2.48
4332,Michelle Brown,laura65@example.com,23,Female,South Scott,8,Clothing,Shoes,367.22,23.71,25x24x8,4332,02-28-2023,$3543.72,Express,Shipped,4332,20,210,2021-12-09,273,South Peggy,7933,9,Johnson-Rodriguez,Katherineborough,7.81
8435,Kevin Cook,andrewlong@example.net,69,Male,North Jennyside,1,Electronics,Cameras,382.03,18.52,30x46x30,8435,2023-05-09,$1178.65,Standard,Delivered,8435,363,474,2021-07-27,351,Tylerland,17744,2,Miller-Pearson,Clarkmouth,9.83
8751,Mrs. Patricia Gomez,pattersonsamuel@example.org,43,Male,Josephland,13,Electronics,Headphones,788.48,27.08,25x9x3,8751,01-04-2022,£2727.48,Express,Pending,8751,386,380,2020-09-07,435,Robynland,10387,7,Miller Group,Clarkmouth,6.56
8836,Jeremy Schmidt,obarnett@example.org,49,Female,Port Karen,3,Furniture,Cabinets,862.35,2.33,36x25x41,8836,11/06/2023,€1730.68,Standard,Cancelled,8836,382,362,2022-06-26,133,Adamville,9497,2,Miller-Pearson,Clarkmouth,9.83
2235,Michael Arnold,gberg@example.org,35,Male,South Erin,2,Electronics,Mobile Phones,597.46,21.55,15x15x17,2235,17/04/2021,€1823.48,Two-day,Delivered,2235,882,344,2021-10-27,253,West Jaredburgh,17353,9,Johnson-Rodriguez,Katherineborough,7.81
55,John Gill,reedkimberly@example.org,65,Male,Port Brettmouth,48,Clothing,Jeans,886.11,30.12,17x45x9,55,2021-02-16,$1161.76,Standard,Cancelled,55,311,128,2022-04-25,279,North Jeanettefurt,17976,6,Morgan LLC,New Marktown,2.48
1261,Philip Alvarado,william52@example.com,48,Female,Amandaside,6,Furniture,Chairs,518.99,33.59,4x15x8,1261,2022-04-13,£277.96,Standard,Shipped,1261,485,217,2022-05-04,418,East David,12671,9,Johnson-Rodriguez,Katherineborough,7.81
2327,Peggy Cantrell,perezhailey@example.org,66,Female,Jonathanside,0,Electronics,Smart Watches,162.63,26.33,26x17x1,2327,08/09/2021,€202.27,Express,Cancelled,2327,800,268,2020-11-23,79,East Tyler,8422,3,Johnson-Rodriguez,Katherineborough,7.4
340,Anita Murphy,ywhite@example.net,51,Female,Rodneyfort,2,Electronics,Mobile Phones,59.29,46.94,31x49x13,340,04-12-2023,€3668.92,Express,Cancelled,340,731,419,2022-01-29,496,Mercadoburgh,19810,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5226,Lisa Cabrera,ethomas@example.org,56,Male,Crawfordbury,11,Clothing,Hats,791.03,2.4,49x23x44,5226,09-21-2020,£411.8,Express,Pending,5226,812,144,2021-10-03,195,West Maryview,19788,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9316,Anthony Arellano,christopherwilliamson@example.net,59,Male,Valenzuelaview,3,Furniture,Cabinets,27.87,14.68,6x23x3,9316,28/12/2020,€2345.0,Standard,Cancelled,9316,213,345,2021-07-19,405,Lake Sarabury,10368,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3826,Eric Miller,jay85@example.net,49,Male,New Brian,8,Clothing,Shoes,934.72,19.72,34x38x27,3826,03-19-2022,£704.68,Standard,Pending,3826,102,351,2022-05-13,296,Steventon,15238,5,Morgan LLC,Port Robynmouth,1.23
9756,Catherine Aguilar,dustinmiller@example.org,28,Female,Angelamouth,16,Furniture,Tables,343.52,34.79,1x22x35,9756,30/06/2021,$2221.65,Two-day,Delivered,9756,980,178,2022-04-27,426,North Cynthia,16963,6,Morgan LLC,New Marktown,2.48
9503,Tony Norris,macevedo@example.org,56,Female,Lake Amyfurt,11,Clothing,Hats,597.18,10.52,4x35x46,9503,2022-03-22,£805.02,Standard,Pending,9503,403,98,2021-09-03,381,Lake Bradley,9229,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5823,Nicholas Maynard,cbautista@example.net,64,Female,North Ericamouth,8,Clothing,Shoes,819.36,4.22,22x21x1,5823,03-22-2022,$1594.32,Standard,Cancelled,5823,852,109,2021-05-17,188,West Jeremyberg,5869,6,Morgan LLC,New Marktown,2.48
3534,Brian Rasmussen,sandra82@example.com,25,Female,Lake Michael,11,Clothing,Hats,414.24,12.36,45x43x25,3534,2021-07-14,£773.62,Express,Pending,3534,805,446,2022-05-29,399,New Laurie,18901,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1325,Mark Jones,bgonzales@example.org,19,Male,New Crystalborough,4,Clothing,T-Shirts,342.37,25.06,35x19x3,1325,10-04-2021,$1120.82,Express,Pending,1325,447,39,2021-10-10,184,Tuckerhaven,16439,5,Morgan LLC,Port Robynmouth,1.23
8324,Jessica Warner,johnstonthomas@example.com,63,Male,Nelsonborough,0,Electronics,Smart Watches,783.56,18.29,4x22x14,8324,03-29-2021,£799.58,Express,Pending,8324,629,358,2021-02-06,300,Lopezfurt,13746,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6395,Nicholas Hernandez,kenneth48@example.org,47,Female,New Kevinhaven,4,Clothing,T-Shirts,324.81,1.62,36x11x26,6395,06-29-2023,£2470.3,Standard,Pending,6395,388,24,2021-12-11,199,Port Jonathan,13686,9,Johnson-Rodriguez,Katherineborough,7.81
482,Stephanie Robertson,rosskristin@example.org,51,Male,Port Scott,1,Electronics,Cameras,446.12,22.27,47x18x48,482,2021-06-03,£823.38,Two-day,Pending,482,392,59,2021-12-11,225,West Edwardville,19755,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1279,Gregory Collins,matthew38@example.com,33,Female,North Michael,9,Furniture,Beds,116.45,31.1,30x18x14,1279,08-29-2022,£1150.05,Two-day,Pending,1279,814,477,2022-06-16,148,Woodville,6865,6,Morgan LLC,New Marktown,2.48
6558,Jeffrey Savage DDS,pamelamccullough@example.net,46,Female,Perryside,2,Electronics,Mobile Phones,178.61,41.62,47x46x15,6558,2021-12-23,£462.79,Standard,Cancelled,6558,456,125,2021-02-22,252,Port Williamville,11266,8,Parks-Gallegos,Jenkinsside,6.82
475,Aaron Beck,nicholsnancy@example.com,26,Female,East Melanie,3,Furniture,Cabinets,663.21,24.99,12x29x25,475,2023-03-13,$651.76,Express,Pending,475,316,68,2022-07-22,87,New Leonard,5496,9,Johnson-Rodriguez,Katherineborough,7.81
9972,Ryan Foster,princekevin@example.org,60,Male,Parkerberg,2,Electronics,Mobile Phones,483.23,23.16,4x36x32,9972,2021-08-10,€1270.66,Standard,Cancelled,9972,903,379,2020-10-01,199,Port Jonathan,13686,8,Parks-Gallegos,Jenkinsside,6.82
1810,Jeffrey Vega,scottaaron@example.net,58,Male,Dicksonstad,1,Electronics,Cameras,869.73,2.05,38x1x22,1810,2020-10-07,$3324.55,Express,Cancelled,1810,543,456,2021-12-27,10,Loganburgh,12104,7,Miller Group,Clarkmouth,6.56
3650,Eric Burns,edward69@example.com,32,Female,Grahamshire,48,Clothing,Jeans,527.81,7.35,47x50x19,3650,30/01/2021,€3532.64,Standard,Pending,3650,735,143,2020-10-21,32,East Christinafurt,18998,5,Morgan LLC,Port Robynmouth,1.23
8716,Victoria Ryan,echan@example.com,50,Female,West Todd,9,Furniture,Beds,320.53,7.04,22x31x50,8716,2021-12-05,$1081.65,Standard,Shipped,8716,507,61,2021-06-28,491,Harrismouth,11259,3,Johnson-Rodriguez,Katherineborough,7.4
2969,Russell Jenkins,shelbyweaver@example.net,50,Female,Georgeville,48,Clothing,Jeans,88.71,47.88,9x48x35,2969,11-25-2021,£3827.1,Two-day,Cancelled,2969,438,498,2022-03-10,341,Dustinborough,14103,3,Johnson-Rodriguez,Katherineborough,7.4
671,James Benson,jessica35@example.com,31,Male,Hayesburgh,8,Clothing,Shoes,234.23,14.5,3x7x45,671,10/11/2021,$214.65,Express,Cancelled,671,785,220,2022-08-08,158,New Wendy,12047,5,Morgan LLC,Port Robynmouth,1.23
8513,Amber Vincent,stuartbrittany@example.com,59,Female,West Joshuaport,21,Furniture,Sofas,220.3,33.0,47x5x16,8513,04-20-2021,$944.44,Express,Cancelled,8513,795,424,2022-07-17,300,Lopezfurt,13746,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8024,Scott Ford,nicholefrost@example.com,69,Female,Johnsonport,10,Electronics,Laptops,546.93,28.54,43x2x23,8024,12-16-2022,£759.55,Standard,Delivered,8024,895,491,2020-11-16,45,Maxwellborough,5896,3,Johnson-Rodriguez,Katherineborough,7.4
8051,Danny Nguyen,maryberg@example.com,33,Male,Thomasview,16,Furniture,Tables,430.46,4.66,4x6x8,8051,2021-02-17,$1199.85,Two-day,Shipped,8051,617,66,2020-12-26,11,South Katieshire,18348,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
187,Amber Wilson,naguilar@example.com,56,Female,Hodgeschester,2,Electronics,Mobile Phones,271.3,12.6,26x16x17,187,02-20-2021,€2704.98,Two-day,Cancelled,187,281,23,2022-05-14,299,North Nicholas,17164,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6087,Heather Armstrong,robert65@example.org,30,Female,Davidbury,1,Electronics,Cameras,569.53,21.65,48x9x3,6087,09-23-2020,£2604.0,Standard,Pending,6087,561,149,2022-05-31,142,Riosville,5180,3,Johnson-Rodriguez,Katherineborough,7.4
8226,Justin Pennington,robertahoward@example.com,53,Male,Jonesville,10,Electronics,Laptops,511.1,49.55,8x9x29,8226,10-28-2022,€1232.35,Express,Shipped,8226,439,279,2022-06-26,461,North Monicastad,19832,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5573,Brenda Mcconnell,emily71@example.com,31,Male,New Jennifer,1,Electronics,Cameras,359.88,29.42,29x45x33,5573,2023-07-11,€4051.9,Express,Delivered,5573,188,467,2022-01-10,391,Aaronchester,9676,3,Johnson-Rodriguez,Katherineborough,7.4
6866,Seth Sutton,janetgardner@example.com,43,Female,Mcleanview,1,Electronics,Cameras,729.37,18.87,39x8x9,6866,06-19-2023,£1091.78,Two-day,Cancelled,6866,386,374,2021-08-12,298,Port Richardfort,15847,3,Johnson-Rodriguez,Katherineborough,7.4
1128,Luis Green,fcarlson@example.org,46,Male,South Brian,3,Furniture,Cabinets,406.03,15.91,46x39x31,1128,18/07/2022,$1367.61,Two-day,Shipped,1128,150,333,2020-10-11,242,Wernerchester,19529,5,Morgan LLC,Port Robynmouth,1.23
2471,Theresa Huber,brownsamuel@example.com,25,Male,East Ryanberg,2,Electronics,Mobile Phones,598.24,33.01,11x5x10,2471,05-13-2021,€1326.42,Two-day,Pending,2471,812,422,2020-12-27,31,Williamsonburgh,9705,9,Johnson-Rodriguez,Katherineborough,7.81
5898,Steven Davis,mary88@example.com,52,Male,North Christopher,12,Clothing,Dresses,708.98,40.86,26x40x41,5898,04-24-2022,$3511.45,Two-day,Cancelled,5898,253,37,2020-11-12,474,New Grace,19498,3,Johnson-Rodriguez,Katherineborough,7.4
7352,Amber Shaw,jenniferproctor@example.net,70,Female,West Sarahberg,8,Clothing,Shoes,523.24,14.85,13x36x35,7352,06-04-2022,£1583.54,Standard,Delivered,7352,981,427,2021-08-30,201,Port Patrickchester,11919,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7082,Jason Flores,kellyclark@example.com,46,Female,Port Brendamouth,12,Clothing,Dresses,383.78,35.03,47x13x4,7082,2021-10-22,€2298.12,Two-day,Shipped,7082,84,469,2021-06-30,432,North Markmouth,6241,8,Parks-Gallegos,Jenkinsside,6.82
5608,Steven Peters,proctordavid@example.org,45,Female,Garrettmouth,3,Furniture,Cabinets,821.64,37.73,9x1x49,5608,2022-10-05,€789.48,Standard,Delivered,5608,30,353,2022-04-04,434,North Matthewville,6096,8,Parks-Gallegos,Jenkinsside,6.82
4691,Jessica Garcia,howardgina@example.net,62,Male,Hudsonton,13,Electronics,Headphones,477.7,2.93,44x49x37,4691,2021-02-22,€379.35,Two-day,Pending,4691,729,65,2021-06-12,119,New Rickyton,9034,0,Johnson-Rodriguez,Port Robynmouth,
9143,Ethan Garcia,robertaguilar@example.com,66,Male,West Amy,21,Furniture,Sofas,110.57,47.46,36x46x44,9143,27/02/2023,$304.64,Express,Delivered,9143,364,85,2020-12-10,166,Mirandabury,5093,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1204,Kristine Marquez,april28@example.com,48,Male,North Henryview,1,Electronics,Cameras,138.23,39.26,31x22x20,1204,06/04/2022,$365.06,Express,Pending,1204,842,288,2021-05-13,172,North Jessefurt,9981,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6965,Patricia Jennings,franklindeborah@example.org,47,Male,South Markfurt,16,Furniture,Tables,95.13,49.83,16x41x11,6965,13/05/2023,$2391.6,Standard,Cancelled,6965,282,54,2021-10-12,399,New Laurie,18901,7,Miller Group,Clarkmouth,6.56
236,Shari Williams,josepheric@example.com,19,Male,Kimberlyside,10,Electronics,Laptops,198.33,16.82,14x47x31,236,01-05-2023,£1175.54,Standard,Cancelled,236,894,30,2022-08-13,404,Contrerasmouth,18304,5,Morgan LLC,Port Robynmouth,1.23
6928,Jessica Howell,james28@example.com,30,Female,Brendafurt,11,Clothing,Hats,798.73,4.22,40x45x33,6928,2022-05-27,€579.9,Two-day,Cancelled,6928,842,335,2022-03-21,140,North Derrickmouth,5791,8,Parks-Gallegos,Jenkinsside,6.82
9629,Crystal Horton,aaronshort@example.net,32,Female,North Vincent,21,Furniture,Sofas,728.43,16.59,3x1x10,9629,01-17-2023,£528.09,Express,Cancelled,9629,364,293,2021-12-18,152,Perryhaven,18114,7,Miller Group,Clarkmouth,6.56
3520,Jonathon Cain,christopherroberts@example.org,61,Male,Vickieberg,13,Electronics,Headphones,424.7,37.13,41x3x4,3520,05/08/2021,€1549.28,Express,Cancelled,3520,283,161,2021-03-29,318,Lake Erika,6372,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8330,Scott Scott,dsullivan@example.org,18,Female,Kevinchester,16,Furniture,Tables,52.97,43.05,11x32x37,8330,12/06/2023,£733.2,Express,Delivered,8330,22,307,2021-06-13,330,East Ashley,17124,8,Parks-Gallegos,Jenkinsside,6.82
3523,Jennifer Leblanc,tanner04@example.org,37,Male,West Sean,3,Furniture,Cabinets,574.19,9.91,4x28x25,3523,2021-10-10,$1562.3,Standard,Cancelled,3523,925,95,2022-06-20,131,Port Darrenburgh,11911,8,Parks-Gallegos,Jenkinsside,6.82
6764,Brenda Barrett,charles37@example.com,64,Female,North Kathleenview,3,Furniture,Cabinets,394.19,47.75,34x9x42,6764,2023-05-22,$4558.8,Standard,Shipped,6764,568,65,2020-12-15,49,New Daniel,9432,2,Miller-Pearson,Clarkmouth,9.83
7495,Cheryl Johnson,qgonzalez@example.com,31,Male,New Timothyburgh,9,Furniture,Beds,616.85,43.62,16x18x8,7495,2023-03-13,$762.78,Two-day,Delivered,7495,458,25,2022-04-21,355,Duffyville,13215,8,Parks-Gallegos,Jenkinsside,6.82
122,James Williams,brittanyprice@example.net,19,Female,Lake Brian,8,Clothing,Shoes,116.56,2.99,31x16x41,122,2020-09-19,€2860.6,Express,Delivered,122,758,253,2022-05-09,108,West Jason,7100,8,Parks-Gallegos,Jenkinsside,6.82
8475,Beth Miller,shawnkramer@example.com,44,Female,Port Lindsayborough,16,Furniture,Tables,343.44,20.52,27x44x34,8475,2023-06-21,£2141.7,Standard,Cancelled,8475,133,206,2022-06-30,470,New Jenniferbury,14242,5,Morgan LLC,Port Robynmouth,1.23
1444,Jenna Fuller,boothnicole@example.org,42,Female,New Jenniferchester,0,Electronics,Smart Watches,500.44,12.3,49x24x28,1444,08/02/2022,€1576.16,Standard,Delivered,1444,21,296,2021-08-15,139,Lake Craig,7278,5,Morgan LLC,Port Robynmouth,1.23
1928,Tina Gonzalez,omays@example.net,48,Male,Kingstad,6,Furniture,Chairs,61.32,1.88,24x40x46,1928,19/08/2022,$3255.05,Two-day,Cancelled,1928,14,141,2022-04-29,23,West Lisabury,17485,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6641,Joanne Steele,george46@example.net,22,Female,Port Dianaside,16,Furniture,Tables,493.02,3.13,25x17x34,6641,2023-04-11,£2935.85,Standard,Shipped,6641,685,499,2020-11-23,6,Dawnport,7291,3,Johnson-Rodriguez,Katherineborough,7.4
3238,Ryan Sosa,ssmith@example.com,46,Female,Millerborough,2,Electronics,Mobile Phones,278.64,49.29,47x37x31,3238,02-24-2021,£320.12,Standard,Pending,3238,971,489,2021-07-06,113,New Michael,16238,7,Miller Group,Clarkmouth,6.56
